"Day","Hour","Temp","kwh"
"06/19/2016",16,68,82.7398968381082
"06/19/2016",17,68,82.7398968381082
"06/19/2016",18,66,80.849370525304
"06/19/2016",19,65,40.1770945570057
"06/19/2016",20,62,37.3413050877995
"06/19/2016",21,62,37.3413050877995
"06/19/2016",22,62,37.3413050877995
"06/19/2016",23,62,37.3413050877995
"06/20/2016",0,62,69.3567090101412
"06/20/2016",1,62,69.3567090101412
"06/20/2016",2,62,69.3567090101412
"06/20/2016",3,61,68.4114458537391
"06/20/2016",4,61,68.4114458537391
"06/20/2016",5,61,68.4114458537391
"06/20/2016",6,61,68.4114458537391
"06/20/2016",7,63,110.02898497844
"06/20/2016",8,67,113.810037604048
"06/20/2016",9,70,116.645827073254
"06/20/2016",10,73,119.48161654246
"06/20/2016",11,74,120.426879698862
"06/20/2016",12,76,122.317406011667
"06/20/2016",13,76,122.317406011667
"06/20/2016",14,77,123.262669168069
"06/20/2016",15,77,123.262669168069
"06/20/2016",16,76,122.317406011667
"06/20/2016",17,75,121.372142855265
"06/20/2016",18,75,121.372142855265
"06/20/2016",19,74,80.6998668869663
"06/20/2016",20,73,79.7546037305642
"06/20/2016",21,71,77.86407741776
"06/20/2016",22,71,77.86407741776
"06/20/2016",23,70,76.9188142613579
"06/21/2016",0,69,86.5965555128804
"06/21/2016",1,68,85.6512923564783
"06/21/2016",2,68,85.6512923564783
"06/21/2016",3,66,83.7607660436742
"06/21/2016",4,66,83.7607660436742
"06/21/2016",5,66,83.7607660436742
"06/21/2016",6,67,84.7060292000762
"06/21/2016",7,69,126.323568324777
"06/21/2016",8,72,129.159357793983
"06/21/2016",9,74,131.049884106787
"06/21/2016",10,77,133.885673575993
"06/21/2016",11,80,136.7214630452
"06/21/2016",12,82,138.611989358004
"06/21/2016",13,83,139.557252514406
"06/21/2016",14,83,139.557252514406
"06/21/2016",15,83,139.557252514406
"06/21/2016",16,81,137.666726201602
"06/21/2016",17,80,136.7214630452
"06/21/2016",18,79,135.776199888797
"06/21/2016",19,78,95.1039239204992
"06/21/2016",20,76,93.213397607695
"06/21/2016",21,75,92.2681344512929
"06/21/2016",22,73,90.3776081384888
"06/21/2016",23,71,88.4870818256846
"06/22/2016",0,71,99.1100862336092
"06/22/2016",1,69,97.219559920805
"06/22/2016",2,68,96.2742967644029
"06/22/2016",3,67,95.3290336080008
"06/22/2016",4,67,95.3290336080008
"06/22/2016",5,67,95.3290336080008
"06/22/2016",6,67,95.3290336080008
"06/22/2016",7,69,136.946572732701
"06/22/2016",8,72,139.782362201907
